id,owner,name,full_name,description,empty,private,fork,template,parent,mirror,size,language,languages_url,html_url,url,link,ssh_url,clone_url,original_url,website,stars_count,forks_count,watchers_count,open_issues_count,open_pr_counter,release_counter,default_branch,archived,created_at,updated_at,archived_at,permissions,has_issues,internal_tracker,has_wiki,has_pull_requests,has_projects,projects_mode,has_releases,has_packages,has_actions,ignore_whitespace_conflicts,allow_merge_commits,allow_rebase,allow_rebase_explicit,allow_squash_merge,allow_fast_forward_only_merge,allow_rebase_update,default_delete_branch_after_merge,default_merge_style,default_allow_maintainer_edit,avatar_url,internal,mirror_interval,object_format_name,mirror_updated,repo_transfer,topics,licenses,external_tracker,external_wiki
37801,"{'id': 43595, 'login': 'AcoSail', 'login_name': '', 'source_id': 0, 'full_name': '', 'email': '', 'avatar_url': 'https://gitea.com/avatars/42ed4a2c7193bfdd8a200de97ca1edcd', 'html_url': 'https://gitea.com/AcoSail', 'language': '', 'is_admin': False, 'last_login': '0001-01-01T00:00:00Z', 'created': '2023-05-26T09:02:18Z', 'restricted': False, 'active': False, 'prohibit_login': False, 'location': '', 'website': 'https://acosail.com', 'description': '', 'visibility': 'public', 'followers_count': 0, 'following_count': 0, 'starred_repos_count': 0, 'username': 'AcoSail'}",AcoSailDoc,AcoSail/AcoSailDoc,docs for acosail,False,False,False,False,,False,2974,YAML,https://gitea.com/api/v1/repos/AcoSail/AcoSailDoc/languages,https://gitea.com/AcoSail/AcoSailDoc,https://gitea.com/api/v1/repos/AcoSail/AcoSailDoc,,git@gitea.com:AcoSail/AcoSailDoc.git,https://gitea.com/AcoSail/AcoSailDoc.git,https://codeberg.org/AcoSail/AcoSailDoc,,0,0,4,0,0,0,main,False,2023-05-26T09:03:08Z,2023-06-21T04:32:34Z,1970-01-01T00:00:00Z,"{'admin': False, 'push': False, 'pull': True}",True,"{'enable_time_tracker': True, 'allow_only_contributors_to_track_time': True, 'enable_issue_dependencies': True}",True,True,True,,True,False,True,False,True,True,True,True,False,True,False,merge,False,,False,,sha1,0001-01-01T00:00:00Z,,[],,,
37198,"{'id': 1, 'login': 'lunny', 'login_name': '', 'source_id': 0, 'full_name': 'Lunny Xiao', 'email': 'xiaolunwen@gmail.com', 'avatar_url': 'https://seccdn.libravatar.org/avatar/271fc56bcea89c6f69ab0024b59b3f81?d=identicon', 'html_url': 'https://gitea.com/lunny', 'language': '', 'is_admin': False, 'last_login': '0001-01-01T00:00:00Z', 'created': '2018-11-27T17:33:38Z', 'restricted': False, 'active': False, 'prohibit_login': False, 'location': 'Silicon Valley', 'website': 'https://gitea.com', 'description': '', 'visibility': 'public', 'followers_count': 86, 'following_count': 87, 'starred_repos_count': 330, 'username': 'lunny'}",actions-proto-def,lunny/actions-proto-def,Protocol Buffer schema for Gitea Actions.,False,False,True,False,"{'id': 34975, 'owner': {'id': 3, 'login': 'gitea', 'login_name': '', 'source_id': 0, 'full_name': '', 'email': '', 'avatar_url': 'https://gitea.com/avatars/35dea380390772b3130aafbac7ca49e6', 'html_url': 'https://gitea.com/gitea', 'language': '', 'is_admin': False, 'last_login': '0001-01-01T00:00:00Z', 'created': '2018-11-29T03:16:17Z', 'restricted': False, 'active': False, 'prohibit_login': False, 'location': 'Git Universe', 'website': 'https://about.gitea.com', 'description': 'Git with a cup of tea', 'visibility': 'public', 'followers_count': 56, 'following_count': 0, 'starred_repos_count': 0, 'username': 'gitea'}, 'name': 'actions-proto-def', 'full_name': 'gitea/actions-proto-def', 'description': 'Protocol Buffer schema for Gitea Actions.', 'empty': False, 'private': False, 'fork': False, 'template': False, 'parent': None, 'mirror': False, 'size': 81, 'language': '', 'languages_url': 'https://gitea.com/api/v1/repos/gitea/actions-proto-def/languages', 'html_url': 'https://gitea.com/gitea/actions-proto-def', 'url': 'https://gitea.com/api/v1/repos/gitea/actions-proto-def', 'link': '', 'ssh_url': 'git@gitea.com:gitea/actions-proto-def.git', 'clone_url': 'https://gitea.com/gitea/actions-proto-def.git', 'original_url': '', 'website': '', 'stars_count': 6, 'forks_count': 6, 'watchers_count': 42, 'open_issues_count': 1, 'open_pr_counter': 1, 'release_counter': 1, 'default_branch': 'main', 'archived': False, 'created_at': '2022-11-21T06:12:29Z', 'updated_at': '2024-11-10T00:07:39Z', 'archived_at': '1970-01-01T00:00:00Z', 'permissions': {'admin': False, 'push': False, 'pull': True}, 'has_issues': True, 'internal_tracker': {'enable_time_tracker': True, 'allow_only_contributors_to_track_time': True, 'enable_issue_dependencies': True}, 'has_wiki': False, 'has_pull_requests': True, 'has_projects': False, 'projects_mode': 'all', 'has_releases': True, 'has_packages': False, 'has_actions': True, 'ignore_whitespace_conflicts': False, 'allow_merge_commits': False, 'allow_rebase': False, 'allow_rebase_explicit': False, 'allow_squash_merge': True, 'allow_fast_forward_only_merge': False, 'allow_rebase_update': True, 'default_delete_branch_after_merge': False, 'default_merge_style': 'merge', 'default_allow_maintainer_edit': False, 'avatar_url': '', 'internal': False, 'mirror_interval': '', 'object_format_name': 'sha1', 'mirror_updated': '0001-01-01T00:00:00Z', 'repo_transfer': None, 'topics': [], 'licenses': None}",False,46,Makefile,https://gitea.com/api/v1/repos/lunny/actions-proto-def/languages,https://gitea.com/lunny/actions-proto-def,https://gitea.com/api/v1/repos/lunny/actions-proto-def,,git@gitea.com:lunny/actions-proto-def.git,https://gitea.com/lunny/actions-proto-def.git,,,0,0,1,0,0,0,main,False,2023-04-13T15:45:41Z,2023-04-14T03:45:46Z,1970-01-01T00:00:00Z,"{'admin': False, 'push': False, 'pull': True}",False,,False,True,False,all,False,False,False,False,True,True,True,True,False,True,False,merge,False,,False,,sha1,0001-01-01T00:00:00Z,,[],,,
43409,"{'id': 43884, 'login': 'GongSOCL', 'login_name': '', 'source_id': 0, 'full_name': '', 'email': 'gongsocl@noreply.gitea.com', 'avatar_url': 'https://seccdn.libravatar.org/avatar/790010e3c3d96a7e95117a97af8f4bed?d=identicon', 'html_url': 'https://gitea.com/GongSOCL', 'language': '', 'is_admin': False, 'last_login': '0001-01-01T00:00:00Z', 'created': '2023-06-08T08:51:58Z', 'restricted': False, 'active': False, 'prohibit_login': False, 'location': '', 'website': '', 'description': '', 'visibility': 'public', 'followers_count': 0, 'following_count': 0, 'starred_repos_count': 0, 'username': 'GongSOCL'}",admin-saas-ui,GongSOCL/admin-saas-ui,优药 权限、菜单管理后台,False,False,False,False,,False,421,Vue,https://gitea.com/api/v1/repos/GongSOCL/admin-saas-ui/languages,https://gitea.com/GongSOCL/admin-saas-ui,https://gitea.com/api/v1/repos/GongSOCL/admin-saas-ui,,git@gitea.com:GongSOCL/admin-saas-ui.git,https://gitea.com/GongSOCL/admin-saas-ui.git,,,0,0,1,0,0,0,develop,False,2023-09-24T05:25:11Z,2023-09-24T05:27:22Z,1970-01-01T00:00:00Z,"{'admin': False, 'push': False, 'pull': True}",True,"{'enable_time_tracker': True, 'allow_only_contributors_to_track_time': True, 'enable_issue_dependencies': True}",True,True,True,,True,False,False,False,True,True,True,True,False,True,False,merge,False,,False,,sha1,0001-01-01T00:00:00Z,,[],,,
43407,"{'id': 43884, 'login': 'GongSOCL', 'login_name': '', 'source_id': 0, 'full_name': '', 'email': 'gongsocl@noreply.gitea.com', 'avatar_url': 'https://seccdn.libravatar.org/avatar/790010e3c3d96a7e95117a97af8f4bed?d=identicon', 'html_url': 'https://gitea.com/GongSOCL', 'language': '', 'is_admin': False, 'last_login': '0001-01-01T00:00:00Z', 'created': '2023-06-08T08:51:58Z', 'restricted': False, 'active': False, 'prohibit_login': False, 'location': '', 'website': '', 'description': '', 'visibility': 'public', 'followers_count': 0, 'following_count': 0, 'starred_repos_count': 0, 'username': 'GongSOCL'}",admin-ui,GongSOCL/admin-ui,优药后台,False,False,False,False,,False,3044,Vue,https://gitea.com/api/v1/repos/GongSOCL/admin-ui/languages,https://gitea.com/GongSOCL/admin-ui,https://gitea.com/api/v1/repos/GongSOCL/admin-ui,,git@gitea.com:GongSOCL/admin-ui.git,https://gitea.com/GongSOCL/admin-ui.git,,,0,0,1,0,0,0,develop,False,2023-09-24T05:16:28Z,2023-09-24T05:21:05Z,1970-01-01T00:00:00Z,"{'admin': False, 'push': False, 'pull': True}",True,"{'enable_time_tracker': True, 'allow_only_contributors_to_track_time': True, 'enable_issue_dependencies': True}",True,True,True,,True,False,False,False,True,True,True,True,False,True,False,merge,False,,False,,sha1,0001-01-01T00:00:00Z,,[],,,
67135,"{'id': 82775, 'login': 'monker', 'login_name': '', 'source_id': 0, 'full_name': '', 'email': 'monker@noreply.gitea.com', 'avatar_url': 'https://seccdn.libravatar.org/avatar/d77b615c97b1e255c6135e343cf1bfeb?d=identicon', 'html_url': 'https://gitea.com/monker', 'language': '', 'is_admin': False, 'last_login': '0001-01-01T00:00:00Z', 'created': '2024-09-06T02:14:30Z', 'restricted': False, 'active': False, 'prohibit_login': False, 'location': '', 'website': '', 'description': '', 'visibility': 'public', 'followers_count': 0, 'following_count': 0, 'starred_repos_count': 0, 'username': 'monker'}",AOTsend,monker/AOTsend,AOTsend is a Managed Email API system designed for Transactional Email Service. Best Price for best Secure&Stable Email API.,False,False,False,False,,False,119,Makefile,https://gitea.com/api/v1/repos/monker/AOTsend/languages,https://gitea.com/monker/AOTsend,https://gitea.com/api/v1/repos/monker/AOTsend,,git@gitea.com:monker/AOTsend.git,https://gitea.com/monker/AOTsend.git,,,0,0,1,0,0,0,main,False,2024-09-06T02:25:45Z,2024-09-06T02:25:47Z,1970-01-01T00:00:00Z,"{'admin': False, 'push': False, 'pull': True}",True,"{'enable_time_tracker': True, 'allow_only_contributors_to_track_time': True, 'enable_issue_dependencies': True}",True,True,True,all,True,False,True,False,True,True,True,True,True,True,False,merge,False,,False,,sha1,0001-01-01T00:00:00Z,,"['gitea', 'go-sdk']",,,
18554,"{'id': 22097, 'login': 'KN4CK3R', 'login_name': '', 'source_id': 0, 'full_name': '', 'email': 'kn4ck3r@noreply.gitea.com', 'avatar_url': 'https://gitea.com/avatars/f5a0831e8daed1c3913015d3eff5c9cb', 'html_url': 'https://gitea.com/KN4CK3R', 'language': '', 'is_admin': False, 'last_login': '0001-01-01T00:00:00Z', 'created': '2021-04-09T23:21:45Z', 'restricted': False, 'active': False, 'prohibit_login': False, 'location': '', 'website': '', 'description': '', 'visibility': 'public', 'followers_count': 1, 'following_count': 0, 'starred_repos_count': 0, 'username': 'KN4CK3R'}",binding,KN4CK3R/binding,,False,False,True,False,"{'id': 17360, 'owner': {'id': 15893, 'login': 'go-chi', 'login_name': '', 'source_id': 0, 'full_name': '', 'email': '', 'avatar_url': 'https://gitea.com/assets/img/avatar_default.png', 'html_url': 'https://gitea.com/go-chi', 'language': '', 'is_admin': False, 'last_login': '0001-01-01T00:00:00Z', 'created': '2020-12-18T05:09:36Z', 'restricted': False, 'active': False, 'prohibit_login': False, 'location': '', 'website': '', 'description': 'Chi middlewares for Gitea ', 'visibility': 'public', 'followers_count': 0, 'following_count': 0, 'starred_repos_count': 0, 'username': 'go-chi'}, 'name': 'binding', 'full_name': 'go-chi/binding', 'description': '', 'empty': False, 'private': False, 'fork': False, 'template': False, 'parent': None, 'mirror': False, 'size': 468, 'language': '', 'languages_url': 'https://gitea.com/api/v1/repos/go-chi/binding/languages', 'html_url': 'https://gitea.com/go-chi/binding', 'url': 'https://gitea.com/api/v1/repos/go-chi/binding', 'link': '', 'ssh_url': 'git@gitea.com:go-chi/binding.git', 'clone_url': 'https://gitea.com/go-chi/binding.git', 'original_url': '', 'website': '', 'stars_count': 2, 'forks_count': 5, 'watchers_count': 9, 'open_issues_count': 0, 'open_pr_counter': 0, 'release_counter': 0, 'default_branch': 'main', 'archived': False, 'created_at': '2020-12-20T01:08:39Z', 'updated_at': '2024-04-30T07:21:50Z', 'archived_at': '1970-01-01T00:00:00Z', 'permissions': {'admin': False, 'push': False, 'pull': True}, 'has_issues': True, 'internal_tracker': {'enable_time_tracker': True, 'allow_only_contributors_to_track_time': True, 'enable_issue_dependencies': True}, 'has_wiki': False, 'has_pull_requests': True, 'has_projects': False, 'projects_mode': 'all', 'has_releases': False, 'has_packages': False, 'has_actions': True, 'ignore_whitespace_conflicts': True, 'allow_merge_commits': False, 'allow_rebase': False, 'allow_rebase_explicit': False, 'allow_squash_merge': True, 'allow_fast_forward_only_merge': False, 'allow_rebase_update': True, 'default_delete_branch_after_merge': False, 'default_merge_style': 'merge', 'default_allow_maintainer_edit': False, 'avatar_url': '', 'internal': False, 'mirror_interval': '', 'object_format_name': 'sha1', 'mirror_updated': '0001-01-01T00:00:00Z', 'repo_transfer': None, 'topics': [], 'licenses': None}",False,391,Go,https://gitea.com/api/v1/repos/KN4CK3R/binding/languages,https://gitea.com/KN4CK3R/binding,https://gitea.com/api/v1/repos/KN4CK3R/binding,,git@gitea.com:KN4CK3R/binding.git,https://gitea.com/KN4CK3R/binding.git,,,0,1,1,0,0,0,master,False,2021-05-02T20:35:15Z,2024-03-01T08:24:21Z,1970-01-01T00:00:00Z,"{'admin': False, 'push': False, 'pull': True}",True,"{'enable_time_tracker': True, 'allow_only_contributors_to_track_time': True, 'enable_issue_dependencies': True}",True,True,True,,True,False,False,False,True,True,True,True,False,True,False,merge,False,,False,,sha1,0001-01-01T00:00:00Z,,[],,,
996,"{'id': 14, 'login': 'jolheiser', 'login_name': '', 'source_id': 0, 'full_name': 'John Olheiser', 'email': 'jolheiser@noreply.gitea.com', 'avatar_url': 'https://seccdn.libravatar.org/avatar/cc498b605dee7b6fb9e6422332691bb4?d=identicon', 'html_url': 'https://gitea.com/jolheiser', 'language': '', 'is_admin': False, 'last_login': '0001-01-01T00:00:00Z', 'created': '2019-02-22T05:16:59Z', 'restricted': False, 'active': False, 'prohibit_login': False, 'location': '', 'website': 'https://git.jolheiser.com', 'description': 'PRs welcome for any project!!', 'visibility': 'public', 'followers_count': 9, 'following_count': 4, 'starred_repos_count': 7, 'username': 'jolheiser'}",blog,jolheiser/blog,Gitea: Blog,False,False,True,False,"{'id': 862, 'owner': {'id': 3, 'login': 'gitea', 'login_name': '', 'source_id': 0, 'full_name': '', 'email': '', 'avatar_url': 'https://gitea.com/avatars/35dea380390772b3130aafbac7ca49e6', 'html_url': 'https://gitea.com/gitea', 'language': '', 'is_admin': False, 'last_login': '0001-01-01T00:00:00Z', 'created': '2018-11-29T03:16:17Z', 'restricted': False, 'active': False, 'prohibit_login': False, 'location': 'Git Universe', 'website': 'https://about.gitea.com', 'description': 'Git with a cup of tea', 'visibility': 'public', 'followers_count': 56, 'following_count': 0, 'starred_repos_count': 0, 'username': 'gitea'}, 'name': 'blog', 'full_name': 'gitea/blog', 'description': 'Gitea: Blog', 'empty': False, 'private': False, 'fork': False, 'template': False, 'parent': None, 'mirror': False, 'size': 99490, 'language': '', 'languages_url': 'https://gitea.com/api/v1/repos/gitea/blog/languages', 'html_url': 'https://gitea.com/gitea/blog', 'url': 'https://gitea.com/api/v1/repos/gitea/blog', 'link': '', 'ssh_url': 'git@gitea.com:gitea/blog.git', 'clone_url': 'https://gitea.com/gitea/blog.git', 'original_url': 'https://github.com/go-gitea/blog', 'website': 'https://blog.gitea.com', 'stars_count': 23, 'forks_count': 32, 'watchers_count': 45, 'open_issues_count': 11, 'open_pr_counter': 1, 'release_counter': 0, 'default_branch': 'main', 'archived': False, 'created_at': '2019-07-12T15:24:23Z', 'updated_at': '2025-02-19T00:06:05Z', 'archived_at': '1970-01-01T00:00:00Z', 'permissions': {'admin': False, 'push': False, 'pull': True}, 'has_issues': True, 'internal_tracker': {'enable_time_tracker': True, 'allow_only_contributors_to_track_time': True, 'enable_issue_dependencies': True}, 'has_wiki': False, 'has_pull_requests': True, 'has_projects': False, 'projects_mode': 'all', 'has_releases': False, 'has_packages': False, 'has_actions': True, 'ignore_whitespace_conflicts': True, 'allow_merge_commits': False, 'allow_rebase': False, 'allow_rebase_explicit': False, 'allow_squash_merge': True, 'allow_fast_forward_only_merge': False, 'allow_rebase_update': True, 'default_delete_branch_after_merge': False, 'default_merge_style': 'merge', 'default_allow_maintainer_edit': False, 'avatar_url': '', 'internal': False, 'mirror_interval': '', 'object_format_name': 'sha1', 'mirror_updated': '0001-01-01T00:00:00Z', 'repo_transfer': None, 'topics': ['gitea', 'hugo'], 'licenses': ['Apache-2.0']}",False,40626,HTML,https://gitea.com/api/v1/repos/jolheiser/blog/languages,https://gitea.com/jolheiser/blog,https://gitea.com/api/v1/repos/jolheiser/blog,,git@gitea.com:jolheiser/blog.git,https://gitea.com/jolheiser/blog.git,,,0,0,1,0,0,0,master,False,2019-07-31T13:39:42Z,2023-08-22T01:37:16Z,1970-01-01T00:00:00Z,"{'admin': False, 'push': False, 'pull': True}",True,"{'enable_time_tracker': True, 'allow_only_contributors_to_track_time': True, 'enable_issue_dependencies': True}",True,True,False,all,True,False,False,False,True,True,True,True,False,True,False,merge,False,,False,,sha1,0001-01-01T00:00:00Z,,[],,,
38683,"{'id': 45372, 'login': 'colorya', 'login_name': '', 'source_id': 0, 'full_name': '', 'email': 'colorya@noreply.gitea.com', 'avatar_url': 'https://seccdn.libravatar.org/avatar/835555bb35e7e2c6111ce437a194fbf3?d=identicon', 'html_url': 'https://gitea.com/colorya', 'language': '', 'is_admin': False, 'last_login': '0001-01-01T00:00:00Z', 'created': '2023-07-13T06:35:56Z', 'restricted': False, 'active': False, 'prohibit_login': False, 'location': '', 'website': '', 'description': '', 'visibility': 'public', 'followers_count': 0, 'following_count': 0, 'starred_repos_count': 0, 'username': 'colorya'}",blog,colorya/blog,Gitea: Blog,False,False,True,False,"{'id': 862, 'owner': {'id': 3, 'login': 'gitea', 'login_name': '', 'source_id': 0, 'full_name': '', 'email': '', 'avatar_url': 'https://gitea.com/avatars/35dea380390772b3130aafbac7ca49e6', 'html_url': 'https://gitea.com/gitea', 'language': '', 'is_admin': False, 'last_login': '0001-01-01T00:00:00Z', 'created': '2018-11-29T03:16:17Z', 'restricted': False, 'active': False, 'prohibit_login': False, 'location': 'Git Universe', 'website': 'https://about.gitea.com', 'description': 'Git with a cup of tea', 'visibility': 'public', 'followers_count': 56, 'following_count': 0, 'starred_repos_count': 0, 'username': 'gitea'}, 'name': 'blog', 'full_name': 'gitea/blog', 'description': 'Gitea: Blog', 'empty': False, 'private': False, 'fork': False, 'template': False, 'parent': None, 'mirror': False, 'size': 99490, 'language': '', 'languages_url': 'https://gitea.com/api/v1/repos/gitea/blog/languages', 'html_url': 'https://gitea.com/gitea/blog', 'url': 'https://gitea.com/api/v1/repos/gitea/blog', 'link': '', 'ssh_url': 'git@gitea.com:gitea/blog.git', 'clone_url': 'https://gitea.com/gitea/blog.git', 'original_url': 'https://github.com/go-gitea/blog', 'website': 'https://blog.gitea.com', 'stars_count': 23, 'forks_count': 32, 'watchers_count': 45, 'open_issues_count': 11, 'open_pr_counter': 1, 'release_counter': 0, 'default_branch': 'main', 'archived': False, 'created_at': '2019-07-12T15:24:23Z', 'updated_at': '2025-02-19T00:06:05Z', 'archived_at': '1970-01-01T00:00:00Z', 'permissions': {'admin': False, 'push': False, 'pull': True}, 'has_issues': True, 'internal_tracker': {'enable_time_tracker': True, 'allow_only_contributors_to_track_time': True, 'enable_issue_dependencies': True}, 'has_wiki': False, 'has_pull_requests': True, 'has_projects': False, 'projects_mode': 'all', 'has_releases': False, 'has_packages': False, 'has_actions': True, 'ignore_whitespace_conflicts': True, 'allow_merge_commits': False, 'allow_rebase': False, 'allow_rebase_explicit': False, 'allow_squash_merge': True, 'allow_fast_forward_only_merge': False, 'allow_rebase_update': True, 'default_delete_branch_after_merge': False, 'default_merge_style': 'merge', 'default_allow_maintainer_edit': False, 'avatar_url': '', 'internal': False, 'mirror_interval': '', 'object_format_name': 'sha1', 'mirror_updated': '0001-01-01T00:00:00Z', 'repo_transfer': None, 'topics': ['gitea', 'hugo'], 'licenses': ['Apache-2.0']}",False,71518,JavaScript,https://gitea.com/api/v1/repos/colorya/blog/languages,https://gitea.com/colorya/blog,https://gitea.com/api/v1/repos/colorya/blog,,git@gitea.com:colorya/blog.git,https://gitea.com/colorya/blog.git,,,0,0,1,0,0,0,main,False,2023-07-13T06:38:37Z,2023-07-13T06:38:37Z,1970-01-01T00:00:00Z,"{'admin': False, 'push': False, 'pull': True}",False,,False,True,False,all,False,False,False,False,True,True,True,True,False,True,False,merge,False,,False,,sha1,0001-01-01T00:00:00Z,,[],,,
36468,"{'id': 29154, 'login': 'delvh', 'login_name': '', 'source_id': 0, 'full_name': '', 'email': 'dev.lh@web.de', 'avatar_url': 'https://seccdn.libravatar.org/avatar/c3d28cac0322f42ab1f512e03a701bae?d=identicon', 'html_url': 'https://gitea.com/delvh', 'language': '', 'is_admin': False, 'last_login': '0001-01-01T00:00:00Z', 'created': '2021-09-24T08:37:17Z', 'restricted': False, 'active': False, 'prohibit_login': False, 'location': '', 'website': '', 'description': '', 'visibility': 'public', 'followers_count': 1, 'following_count': 0, 'starred_repos_count': 0, 'username': 'delvh'}",blog,delvh/blog,Gitea: Blog,False,False,True,False,"{'id': 862, 'owner': {'id': 3, 'login': 'gitea', 'login_name': '', 'source_id': 0, 'full_name': '', 'email': '', 'avatar_url': 'https://gitea.com/avatars/35dea380390772b3130aafbac7ca49e6', 'html_url': 'https://gitea.com/gitea', 'language': '', 'is_admin': False, 'last_login': '0001-01-01T00:00:00Z', 'created': '2018-11-29T03:16:17Z', 'restricted': False, 'active': False, 'prohibit_login': False, 'location': 'Git Universe', 'website': 'https://about.gitea.com', 'description': 'Git with a cup of tea', 'visibility': 'public', 'followers_count': 56, 'following_count': 0, 'starred_repos_count': 0, 'username': 'gitea'}, 'name': 'blog', 'full_name': 'gitea/blog', 'description': 'Gitea: Blog', 'empty': False, 'private': False, 'fork': False, 'template': False, 'parent': None, 'mirror': False, 'size': 99490, 'language': '', 'languages_url': 'https://gitea.com/api/v1/repos/gitea/blog/languages', 'html_url': 'https://gitea.com/gitea/blog', 'url': 'https://gitea.com/api/v1/repos/gitea/blog', 'link': '', 'ssh_url': 'git@gitea.com:gitea/blog.git', 'clone_url': 'https://gitea.com/gitea/blog.git', 'original_url': 'https://github.com/go-gitea/blog', 'website': 'https://blog.gitea.com', 'stars_count': 23, 'forks_count': 32, 'watchers_count': 45, 'open_issues_count': 11, 'open_pr_counter': 1, 'release_counter': 0, 'default_branch': 'main', 'archived': False, 'created_at': '2019-07-12T15:24:23Z', 'updated_at': '2025-02-19T00:06:05Z', 'archived_at': '1970-01-01T00:00:00Z', 'permissions': {'admin': False, 'push': False, 'pull': True}, 'has_issues': True, 'internal_tracker': {'enable_time_tracker': True, 'allow_only_contributors_to_track_time': True, 'enable_issue_dependencies': True}, 'has_wiki': False, 'has_pull_requests': True, 'has_projects': False, 'projects_mode': 'all', 'has_releases': False, 'has_packages': False, 'has_actions': True, 'ignore_whitespace_conflicts': True, 'allow_merge_commits': False, 'allow_rebase': False, 'allow_rebase_explicit': False, 'allow_squash_merge': True, 'allow_fast_forward_only_merge': False, 'allow_rebase_update': True, 'default_delete_branch_after_merge': False, 'default_merge_style': 'merge', 'default_allow_maintainer_edit': False, 'avatar_url': '', 'internal': False, 'mirror_interval': '', 'object_format_name': 'sha1', 'mirror_updated': '0001-01-01T00:00:00Z', 'repo_transfer': None, 'topics': ['gitea', 'hugo'], 'licenses': ['Apache-2.0']}",False,51382,JavaScript,https://gitea.com/api/v1/repos/delvh/blog/languages,https://gitea.com/delvh/blog,https://gitea.com/api/v1/repos/delvh/blog,,git@gitea.com:delvh/blog.git,https://gitea.com/delvh/blog.git,,,0,0,1,0,0,0,main,False,2023-03-20T13:41:12Z,2023-09-21T16:55:10Z,1970-01-01T00:00:00Z,"{'admin': False, 'push': False, 'pull': True}",False,,False,True,False,all,False,False,False,False,True,True,True,True,False,True,False,merge,False,,False,,sha1,0001-01-01T00:00:00Z,,[],,,
34515,"{'id': 15023, 'login': 'pat-s', 'login_name': '', 'source_id': 0, 'full_name': '', 'email': 'pat-s@noreply.gitea.com', 'avatar_url': 'https://seccdn.libravatar.org/avatar/32c651ef9d3d0249df52ddd72f729c04?d=identicon', 'html_url': 'https://gitea.com/pat-s', 'language': '', 'is_admin': False, 'last_login': '0001-01-01T00:00:00Z', 'created': '2020-12-03T07:56:13Z', 'restricted': False, 'active': False, 'prohibit_login': False, 'location': '', 'website': '', 'description': '', 'visibility': 'public', 'followers_count': 1, 'following_count': 0, 'starred_repos_count': 2, 'username': 'pat-s'}",blog,pat-s/blog,Gitea: Blog,False,False,True,False,"{'id': 862, 'owner': {'id': 3, 'login': 'gitea', 'login_name': '', 'source_id': 0, 'full_name': '', 'email': '', 'avatar_url': 'https://gitea.com/avatars/35dea380390772b3130aafbac7ca49e6', 'html_url': 'https://gitea.com/gitea', 'language': '', 'is_admin': False, 'last_login': '0001-01-01T00:00:00Z', 'created': '2018-11-29T03:16:17Z', 'restricted': False, 'active': False, 'prohibit_login': False, 'location': 'Git Universe', 'website': 'https://about.gitea.com', 'description': 'Git with a cup of tea', 'visibility': 'public', 'followers_count': 56, 'following_count': 0, 'starred_repos_count': 0, 'username': 'gitea'}, 'name': 'blog', 'full_name': 'gitea/blog', 'description': 'Gitea: Blog', 'empty': False, 'private': False, 'fork': False, 'template': False, 'parent': None, 'mirror': False, 'size': 99490, 'language': '', 'languages_url': 'https://gitea.com/api/v1/repos/gitea/blog/languages', 'html_url': 'https://gitea.com/gitea/blog', 'url': 'https://gitea.com/api/v1/repos/gitea/blog', 'link': '', 'ssh_url': 'git@gitea.com:gitea/blog.git', 'clone_url': 'https://gitea.com/gitea/blog.git', 'original_url': 'https://github.com/go-gitea/blog', 'website': 'https://blog.gitea.com', 'stars_count': 23, 'forks_count': 32, 'watchers_count': 45, 'open_issues_count': 11, 'open_pr_counter': 1, 'release_counter': 0, 'default_branch': 'main', 'archived': False, 'created_at': '2019-07-12T15:24:23Z', 'updated_at': '2025-02-19T00:06:05Z', 'archived_at': '1970-01-01T00:00:00Z', 'permissions': {'admin': False, 'push': False, 'pull': True}, 'has_issues': True, 'internal_tracker': {'enable_time_tracker': True, 'allow_only_contributors_to_track_time': True, 'enable_issue_dependencies': True}, 'has_wiki': False, 'has_pull_requests': True, 'has_projects': False, 'projects_mode': 'all', 'has_releases': False, 'has_packages': False, 'has_actions': True, 'ignore_whitespace_conflicts': True, 'allow_merge_commits': False, 'allow_rebase': False, 'allow_rebase_explicit': False, 'allow_squash_merge': True, 'allow_fast_forward_only_merge': False, 'allow_rebase_update': True, 'default_delete_branch_after_merge': False, 'default_merge_style': 'merge', 'default_allow_maintainer_edit': False, 'avatar_url': '', 'internal': False, 'mirror_interval': '', 'object_format_name': 'sha1', 'mirror_updated': '0001-01-01T00:00:00Z', 'repo_transfer': None, 'topics': ['gitea', 'hugo'], 'licenses': ['Apache-2.0']}",False,28642,Go,https://gitea.com/api/v1/repos/pat-s/blog/languages,https://gitea.com/pat-s/blog,https://gitea.com/api/v1/repos/pat-s/blog,,git@gitea.com:pat-s/blog.git,https://gitea.com/pat-s/blog.git,,,0,0,1,0,0,0,main,False,2022-10-17T18:10:12Z,2023-03-02T09:36:32Z,1970-01-01T00:00:00Z,"{'admin': False, 'push': False, 'pull': True}",True,"{'enable_time_tracker': True, 'allow_only_contributors_to_track_time': True, 'enable_issue_dependencies': True}",True,True,True,,True,False,False,False,True,True,True,True,False,True,False,merge,False,,False,,sha1,0001-01-01T00:00:00Z,,[],,,
